Date,Region,Total_State_Infections,XFG.1.1,XFG,XFV,XFG.14.1,PQ.2.8.1,PQ.17,XFG.2.5.1,LF.7,XFZ,PQ.2.1.6,NW.1,XFY,XFG.6,NB.1.8.1,PQ.17.11,Other,XFG.10.4,XFC,LP.8.1,XFJ,KP.3.1.1,XFG.1,XEC,MC.10.1,LF.7.9,PA.1,XEC.4,LB.1.3.1,XEQ,JN.1,LF.7.7.1,KP.3,XEK,MC.1,MC.28.1,LF.3.1,JN.1.16,KP.2,MC.19,LB.1,KP.2.3,LP.1,KS.1,KP.1.1.3,JN.1.18.6,JN.1.11.1,BA.2,JN.1.16.1,KW.1.1,KP.2.15,KP.1.1,JN.1.18,XDV.1,KP.4.1,JN.1.7,JN.1.32,JN.1.13.1,XDP,XBB.2.3,KQ.1,JN.1.8.1,XBB.1.5,KV.2,KP.1.2,BA.2.86,HV.1,JN.1.4.3,XBB,JN.1.13,JG.3,GK.1.1,XBB.1.5.70,XBB.1.16.6,JD.1.1,HK.3,FL.1.5.1,EG.5.1.8,EG.5,XBB.1.9.1,XBB.1.16.15,XBB.1.16.11,XBB.1.16.1,XBB.1.16,JF.1,HF.1,GK.2,GE.1,BA.5,XBB.1.5.72,XBB.1.42.2,FD.1.1,CH.1.1,XBB.2.3.8,XBB.1.9.2,XBB.1.5.68,FE.1.1,EG.6.1,XBB.1.5.59,XBB.1.5.10,XBB.1.5.1,XBB.1.16.17,EU.1.1,FD.2,BQ.1.1,BQ.1,BN.1,BF.7,BA.4,BA.2.75.2,BA.2.75,BF.11,BA.5.2.6,BA.4.6,B.1.617.2,BA.1.1,B.1.1.529,BA.2.12.1,XFG.23.1.3,SW.2,RW.1.1,RV.1,RK.1,RF.5.4,LF.7.7.2,LF.7.2.1,BA.3.2
2023-07-19,LA,2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,158,0,2,806,0,0,0,5,0,119,0,0,0,0,164,0,0,0,0,215,201,0,10,195,331,0,0,10,15,3,20,0,5,18,21,81,17,27,24,15,8,19,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-20,LA,2628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,168,0,3,810,0,0,0,5,0,129,0,0,0,0,176,0,0,0,0,236,207,0,10,205,347,0,0,11,16,4,21,0,5,19,22,84,17,27,25,15,9,19,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-21,LA,2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,179,0,3,813,0,0,0,5,0,140,0,0,0,0,188,0,0,0,0,257,212,0,11,215,362,0,0,11,17,4,23,0,5,19,23,87,18,27,27,16,9,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-22,LA,2830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,190,0,3,813,0,0,0,6,0,151,0,0,0,0,200,0,0,0,0,279,218,0,11,225,378,0,0,12,18,4,24,0,6,20,24,90,19,26,28,17,9,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-23,LA,3089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,213,0,3,855,0,0,0,6,0,171,0,0,0,0,224,0,0,0,0,319,235,0,12,247,415,0,0,13,20,4,26,0,6,21,26,98,20,27,31,18,9,22,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-24,LA,3348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,236,0,3,892,0,0,0,7,0,193,0,0,0,0,249,0,0,0,0,361,251,0,13,271,453,0,0,14,22,5,29,0,7,23,28,106,22,28,34,20,10,23,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-25,LA,3607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,260,0,4,922,0,0,0,7,0,216,0,0,0,0,275,0,0,0,0,405,267,0,14,294,491,0,0,15,24,5,32,0,7,24,30,114,23,28,37,22,10,25,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-26,LA,3866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,285,0,4,948,0,0,0,8,0,239,0,0,0,0,302,0,0,0,0,452,283,0,15,318,529,0,0,16,27,6,35,0,8,25,32,121,25,28,40,23,11,26,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-27,LA,4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,311,0,4,967,0,0,0,8,0,264,0,0,0,0,330,0,0,0,0,501,298,0,17,343,568,0,0,17,29,6,38,0,8,27,35,129,27,28,43,25,11,28,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,LA,4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,338,0,4,981,0,0,0,9,0,290,0,0,0,0,360,0,0,0,0,552,313,0,18,368,607,0,0,18,31,6,41,0,9,28,37,137,28,28,47,27,12,29,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-29,LA,4644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,366,0,5,990,0,0,0,9,0,317,0,0,0,0,390,0,0,0,0,607,327,0,19,393,647,0,0,19,34,7,44,0,10,29,39,145,30,27,50,29,12,31,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-30,LA,4702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,378,0,5,951,0,0,0,10,0,331,0,0,0,0,404,0,0,0,0,636,327,0,19,401,659,0,0,20,35,7,45,0,10,29,40,146,30,25,51,29,12,31,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-31,LA,4760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,391,0,5,912,0,0,0,10,0,346,0,0,0,0,418,0,0,0,0,666,326,0,20,410,672,0,0,20,36,7,47,0,10,29,40,148,31,23,52,30,12,31,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,LA,4818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,404,0,5,871,0,0,0,10,0,360,0,0,0,0,432,0,0,0,0,696,326,0,20,418,684,0,0,20,38,7,48,0,10,29,41,149,31,20,54,30,12,31,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,LA,4876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,417,0,5,829,0,0,0,10,0,375,0,0,0,0,447,0,0,0,0,727,325,0,20,427,696,0,0,21,39,7,49,0,10,29,41,151,31,18,55,31,11,31,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03,LA,4933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,430,0,5,785,0,0,0,10,0,391,0,0,0,0,462,0,0,0,0,759,324,0,21,436,709,0,0,21,40,7,51,0,10,29,42,152,32,16,56,31,11,31,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,LA,4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,444,0,5,740,0,0,0,11,0,406,0,0,0,0,477,0,0,0,0,791,323,0,21,445,721,0,0,21,42,8,52,0,11,29,42,154,32,13,58,32,11,31,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05,LA,5049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,444,0,5,673,0,0,0,10,0,410,0,0,10,31,478,0,0,62,0,800,313,10,21,441,713,0,21,21,42,7,52,0,10,28,42,151,31,10,57,31,10,30,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06,LA,5141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,457,0,5,677,0,0,0,15,0,412,0,0,11,32,484,0,0,70,0,821,315,12,24,446,718,0,22,22,45,8,54,0,11,28,41,152,32,10,59,32,11,30,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,LA,5233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,471,0,5,680,0,0,0,19,0,413,0,0,11,33,491,0,0,79,0,843,316,14,28,451,724,0,23,24,48,8,56,0,11,28,41,153,33,10,60,32,12,30,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,LA,5326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,484,0,6,684,0,0,0,24,0,415,0,0,11,34,497,0,0,87,0,864,318,16,32,457,729,0,24,26,51,8,58,0,12,28,40,154,34,10,62,32,12,30,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09,LA,5418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,497,0,6,687,0,0,0,29,0,416,0,0,11,35,503,0,0,96,0,886,320,18,35,462,734,0,25,28,55,8,60,0,12,28,40,155,35,10,63,33,13,30,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,LA,5510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,511,0,6,689,0,0,0,33,0,418,0,0,11,36,509,0,0,105,0,908,321,21,39,466,738,0,26,30,58,8,62,0,13,28,39,156,36,10,65,33,14,30,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,LA,5602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,525,0,6,692,0,0,0,39,0,419,0,0,12,37,515,0,0,114,0,931,322,23,44,471,742,0,27,32,62,9,65,0,13,28,39,157,37,10,67,34,14,30,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-12,LA,5694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,539,0,6,694,0,0,0,44,0,419,0,0,12,38,520,0,0,124,0,953,323,25,48,476,746,0,29,34,65,9,67,0,14,28,38,158,39,10,68,34,15,30,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,LA,5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,554,0,6,696,0,0,0,49,0,420,0,0,12,39,527,0,0,134,0,977,325,27,52,481,751,0,30,36,69,9,69,0,14,28,38,159,40,10,70,35,16,30,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,LA,5889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,569,0,6,698,0,0,0,55,0,421,0,0,12,40,533,0,0,144,0,1001,326,30,57,486,755,0,31,38,73,9,71,0,15,28,37,159,41,10,72,35,16,30,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,LA,5987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,584,0,7,700,0,0,0,61,0,421,0,0,13,41,539,0,0,155,0,1025,327,32,61,491,759,0,33,40,77,9,74,0,16,27,36,160,42,9,73,35,17,30,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-16,LA,6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,600,0,7,701,0,0,0,66,0,422,0,0,13,42,545,0,0,165,0,1050,328,35,66,496,762,0,34,42,81,10,76,0,16,27,36,161,43,9,75,36,18,30,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-17,LA,6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,615,0,7,702,0,0,0,73,0,422,0,0,13,43,550,0,0,176,0,1075,328,38,71,500,765,0,35,45,86,10,79,0,17,27,35,162,44,9,77,36,19,30,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-18,LA,6280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,631,0,7,703,0,0,0,79,0,422,0,0,13,44,556,0,0,188,0,1100,329,40,76,505,768,0,37,47,90,10,81,0,17,27,34,162,46,9,79,37,19,30,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-19,LA,6377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,647,0,7,703,0,0,0,85,0,421,0,0,13,45,562,0,0,199,0,1125,329,43,81,509,771,0,38,49,94,10,84,0,18,27,33,163,47,9,80,37,20,30,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-20,LA,6557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,671,0,7,712,0,0,0,93,0,426,0,0,14,47,574,0,0,214,0,1165,334,47,87,520,783,0,40,52,100,11,88,0,19,27,33,165,49,9,83,38,21,31,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-21,LA,6736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,696,0,8,720,0,0,0,101,0,430,0,0,14,49,587,0,0,229,0,1206,338,50,94,531,795,0,42,56,106,11,91,0,20,27,32,168,51,9,86,39,22,31,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,LA,6916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,722,0,8,727,0,0,0,109,0,434,0,0,15,51,599,0,0,244,0,1247,342,54,101,541,806,0,44,59,112,11,95,0,21,27,32,170,53,9,89,40,24,31,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-23,LA,7095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,747,0,8,734,0,0,0,118,0,438,0,0,15,53,611,0,0,261,0,1288,345,58,108,551,816,0,46,62,118,12,99,0,21,27,31,172,55,9,92,41,25,31,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-24,LA,7274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,773,0,8,741,0,0,0,127,0,441,0,0,15,54,623,0,0,277,0,1330,348,62,115,561,826,0,48,66,125,12,103,0,22,27,30,174,57,8,95,41,26,31,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-25,LA,7454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,800,0,9,747,0,0,0,136,0,443,0,0,16,56,635,0,0,294,0,1373,351,66,122,571,835,0,51,69,131,12,107,0,23,27,29,176,59,8,98,42,27,32,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26,LA,7633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,826,0,9,752,0,0,0,146,0,446,0,0,16,58,647,0,0,312,0,1416,354,70,130,581,844,0,53,73,138,13,112,0,24,27,28,178,61,8,101,43,28,32,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27,LA,7703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,841,0,9,746,0,0,0,154,0,441,0,0,16,59,649,0,0,325,0,1439,352,73,136,582,840,0,54,76,143,13,114,0,25,26,27,177,62,8,103,43,29,31,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28,LA,7773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,857,0,9,739,0,0,0,161,0,437,0,0,17,60,651,0,0,339,0,1462,349,76,142,583,836,0,56,79,148,13,117,0,26,26,25,176,63,7,105,43,30,31,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29,LA,7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,872,0,9,733,0,0,0,169,0,432,0,0,17,61,653,0,0,353,0,1485,346,80,148,584,832,0,57,81,153,13,120,0,26,25,24,175,65,7,106,44,31,31,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-30,LA,7912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,888,0,9,726,0,0,0,177,0,427,0,0,17,62,655,0,0,367,0,1509,343,83,155,584,828,0,59,84,158,13,122,0,27,25,22,174,66,7,108,44,32,30,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-31,LA,7982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,903,0,9,719,0,0,0,186,0,422,0,0,17,64,657,0,0,381,0,1533,340,87,161,585,823,0,61,87,164,14,125,0,28,24,21,173,67,6,110,44,33,30,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,LA,8052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,919,0,10,711,0,0,0,194,0,417,0,0,17,65,659,0,0,396,0,1557,337,90,168,586,819,0,62,90,169,14,128,0,28,24,19,172,68,6,112,44,34,29,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,LA,8121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,923,0,10,694,0,0,0,200,0,406,0,0,17,65,652,6,11,405,0,1559,329,93,172,579,803,6,63,92,172,14,129,86,29,23,17,169,69,6,112,44,34,29,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-03,LA,8121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,913,0,10,680,0,0,0,216,0,406,0,0,18,66,663,7,12,412,0,1561,324,99,178,572,795,7,66,90,169,14,128,86,28,23,18,168,68,6,109,43,34,28,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-04,LA,8120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,903,0,10,666,0,0,0,232,0,406,0,0,19,66,673,7,12,420,0,1562,318,105,185,565,787,9,69,88,166,14,127,87,28,23,18,166,68,6,106,43,33,28,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-05,LA,8119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,893,0,10,651,0,0,0,248,0,406,0,0,20,67,684,8,12,427,0,1564,312,112,191,558,779,10,72,87,162,14,126,87,27,23,19,165,67,6,104,43,32,28,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
